NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07240;1990-10-01 00:00:00;998.4;1011.7;13.4;4.3;18.5;9.6;12.7;85;9;136;0;0;31;0;31;31;;0;;;;;7;4;0;;;;;;20;2;0;0;0;1;20.2;1990-10-13 00:00:00;9.2;1990-10-09 00:00:00;27;1990-10-13 00:00:00;1.1;1990-10-10 00:00:00;18.9;1990-10-28 00:00:00;23;1990-10-29 00:00:00;1;0;6;18
07255;1990-10-01 00:00:00;992.3;1012.1;13.5;4.3;18.7;9.5;13;70;12;135;0;0;31;0;31;31;;0;;;;;3;3;0;;;;;;19;1;0;0;0;1;19.3;1990-10-15 00:00:00;9.1;1990-10-09 00:00:00;26.8;;;;19.6;1990-10-28 00:00:00;24;1990-10-29 00:00:00;;;6;18
07280;1990-10-01 00:00:00;987.1;1014.1;12.4;;;;12;101;14;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07299;1990-10-01 00:00:00;;1015;12.1;4.6;17.7;8.2;11.7;70;10;138;0;4;31;4;31;31;2;0;;;;;4;3;0;;;;;;11;2;0;0;0;3;17.1;1990-10-01 00:00:00;5.8;1990-10-23 00:00:00;25.4;1990-10-14 00:00:00;0.3;1990-10-09 00:00:00;25.2;1990-10-29 00:00:00;29;1990-10-29 00:00:00;1;0;6;18
07314;1990-10-01 00:00:00;;1012;15.9;2.5;18.7;12.9;14.7;102;13;159;0;0;31;0;31;31;;0;;;;;7;2;0;;;;;;26;8;0;;;;20.2;1990-10-13 00:00:00;13.4;1990-10-08 00:00:00;25.8;1990-10-13 00:00:00;9.6;1990-10-09 00:00:00;27.9;1990-10-25 00:00:00;29;1990-10-29 00:00:00;1;0;6;18
07335;1990-10-01 00:00:00;;1012;13.5;4.7;18.8;9.2;12.9;87;11;140;0;0;31;0;31;31;;0;;;;;6;4;0;;;;;;19;3;0;0;0;2;20.3;1990-10-14 00:00:00;8.2;1990-10-09 00:00:00;26.3;1990-10-13 00:00:00;0.3;1990-10-10 00:00:00;16.6;1990-10-29 00:00:00;23;1990-10-29 00:00:00;1;0;6;18
07434;1990-10-01 00:00:00;966;1013;13;;;;11.4;121;16;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07460;1990-10-01 00:00:00;;1013.2;13.3;4.8;18.7;8.8;11.2;54;8;133;0;0;31;0;31;31;;0;;;0;;4;2;0;;;;;;21;4;0;0;0;1;19.7;1990-10-15 00:00:00;6.8;1990-10-09 00:00:00;26;1990-10-03 00:00:00;-0.6;1990-10-09 00:00:00;13;1990-10-24 00:00:00;24;1990-10-29 00:00:00;1;0;6;18
07471;1990-10-01 00:00:00;;;10.6;4.6;16;6.1;10.3;95;13;123;0;31;31;31;31;31;;;;;0;2;6;3;0;;;;;;25;5;0;;;;16.2;1990-10-15 00:00:00;5.5;1990-10-09 00:00:00;23.7;1990-10-11 00:00:00;-3.9;1990-10-09 00:00:00;24.1;1990-10-17 00:00:00;27;1990-10-15 00:00:00;2;0;6;18
07481;1990-10-01 00:00:00;;1014;14;4.2;18.4;10.3;12.4;99;16;10;0;31;31;31;31;6;4;0;;;;;8;6;0;;;;;;18;2;0;0;0;1;19.7;1990-10-13 00:00:00;8.3;1990-10-09 00:00:00;25.8;1990-10-14 00:00:00;2.3;1990-10-09 00:00:00;13.4;1990-10-29 00:00:00;26;1990-10-29 00:00:00;1;1;6;18
07510;1990-10-01 00:00:00;1005.1;1012.3;15.1;4.2;20.1;11.3;13.4;178;14;155;0;0;31;0;31;31;;0;;;;;10;8;1;;;;;;19;4;0;0;0;1;20.8;1990-10-14 00:00:00;10.8;1990-10-09 00:00:00;26.4;;;;57;1990-10-28 00:00:00;26;1990-10-29 00:00:00;3;1;6;18
07535;1990-10-01 00:00:00;;1013.1;14;4.5;19;10.4;12.6;156;14;157;0;0;31;0;31;31;;0;;;;;11;5;0;;;;;;19;3;0;0;0;2;20.2;1990-10-14 00:00:00;8.4;1990-10-09 00:00:00;26.8;1990-10-03 00:00:00;1.5;1990-10-09 00:00:00;36.4;1990-10-28 00:00:00;27;1990-10-29 00:00:00;4;0;6;18
07560;1990-10-01 00:00:00;;;6.7;3.2;9.2;4;9.1;493;18;;0;31;31;31;31;0;;;;;0;2;13;12;3;;;;;;30;22;11;11;20;21;11.7;1990-10-10 00:00:00;0.6;1990-10-27 00:00:00;15.7;1990-10-10 00:00:00;-0.9;1990-10-05 00:00:00;97.4;1990-10-23 00:00:00;44;1990-10-22 00:00:00;7;0;6;18
07577;1990-10-01 00:00:00;;1013.9;15.5;3.6;20;12.3;15.3;152;15;133;0;3;31;3;31;31;;0;;;;;9;5;0;;;;;;20;3;0;;;;20.1;1990-10-01 00:00:00;10.6;1990-10-28 00:00:00;26.4;1990-10-11 00:00:00;6.9;1990-10-27 00:00:00;35.8;1990-10-12 00:00:00;24;1990-10-05 00:00:00;5;0;6;18
07591;1990-10-01 00:00:00;914.6;;12;4.5;17.1;8;9.7;203;17;142;0;0;31;0;31;31;;;;;;;12;6;0;;;;;;21;3;0;;;;18.1;1990-10-15 00:00:00;5.7;1990-10-28 00:00:00;23.9;1990-10-10 00:00:00;1.6;1990-10-28 00:00:00;49.2;1990-10-29 00:00:00;23;1990-10-23 00:00:00;2;0;6;18
07607;1990-10-01 00:00:00;1006.1;1013.1;14.5;4.9;20.4;9.8;13.7;195;12;150;31;31;31;31;31;31;6;0;;;;;8;5;1;;;;;;15;0;0;0;0;2;19.9;1990-10-15 00:00:00;9.2;1990-10-09 00:00:00;27.8;1990-10-02 00:00:00;0;1990-10-09 00:00:00;68.6;1990-10-28 00:00:00;19;1990-10-28 00:00:00;1;0;6;18
07621;1990-10-01 00:00:00;;1013.2;13.7;4.7;19.4;9;12.9;97;13;158;0;31;31;31;31;31;4;0;;;;;5;4;0;;;;;;15;2;0;0;0;1;20;1990-10-03 00:00:00;9.5;1990-10-09 00:00:00;27.6;1990-10-03 00:00:00;3.6;1990-10-06 00:00:00;23.8;1990-10-28 00:00:00;21;1990-10-26 00:00:00;1;0;6;18
07627;1990-10-01 00:00:00;965.2;1013.3;13;4.7;19.2;8;12.9;89;13;161;31;31;31;31;31;31;4;0;;;;;6;4;0;;;;;;14;1;0;0;0;1;18.8;1990-10-03 00:00:00;8.7;1990-10-09 00:00:00;26.6;1990-10-03 00:00:00;2;1990-10-09 00:00:00;16;1990-10-28 00:00:00;26;1990-10-29 00:00:00;1;0;6;18
07630;1990-10-01 00:00:00;994.9;1013;15.3;4.4;20.3;11.1;14.8;81;10;161;8;8;31;8;31;31;4;0;;;;;5;3;0;;;;;;23;2;0;0;0;2;20.6;1990-10-03 00:00:00;10.2;1990-10-09 00:00:00;27.3;;;;25;1990-10-28 00:00:00;25;1990-10-22 00:00:00;2;0;6;18
07643;1990-10-01 00:00:00;;1013.3;17;3.7;21.4;13.4;16.2;98;11;153;0;0;31;0;31;31;;0;;;;;5;3;0;;;;;;20;3;0;8;8;9;21.3;1990-10-01 00:00:00;12.1;1990-10-27 00:00:00;26.2;1990-10-01 00:00:00;7.6;1990-10-05 00:00:00;38.8;1990-10-19 00:00:00;24;1990-10-22 00:00:00;7;0;6;18
07650;1990-10-01 00:00:00;1008.9;1013.3;17;3.6;21.2;13.5;15.4;107;10;175;0;0;31;0;31;31;;0;;;;;8;4;0;;;;;;26;3;0;;;;21.6;1990-10-01 00:00:00;12.1;1990-10-27 00:00:00;26.1;;;;22.2;1990-10-03 00:00:00;24;1990-10-12 00:00:00;7;1;6;18
07690;1990-10-01 00:00:00;1012.3;1013.5;17.7;;;;16.9;253;13;167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1990-10-01 00:00:00;1008.3;1014.1;17.2;;;;13.6;97;8;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1990-10-01 00:00:00;1013;1013.6;18.8;;;;17.2;213;13;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61968;1990-10-01 00:00:00;;1014.7;26.5;;;;24.5;8;1;286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61970;1990-10-01 00:00:00;1003.5;1014.7;26.5;;;;25.7;0;0;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61972;1990-10-01 00:00:00;1014.2;1015.7;23.9;;;;21.3;2;1;295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61976;1990-10-01 00:00:00;1014.3;1015.7;25.3;;;;24.3;32;7;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61980;1990-10-01 00:00:00;1015.3;1018.2;23.4;;;;19.9;10;2;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61996;1990-10-01 00:00:00;1014.1;1017.6;12.4;;;;12.4;121;19;118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67005;1990-10-01 00:00:00;1013.8;1014.6;25.9;;;;26.1;24;7;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1990-10-01 00:00:00;1010.5;1011.6;26.9;;;;29.2;85;9;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89642;1990-10-01 00:00:00;981.6;987.2;-14.3;;;;1.2;;;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
