NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07535;1991-10-01 00:00:00;;1017.4;10.8;4.8;15.6;7.1;11.3;82;12;116;0;0;31;0;31;31;;;;;0;;5;2;0;;;;;;13;3;0;0;0;2;20.4;1991-10-10 00:00:00;3.9;1991-10-23 00:00:00;23.9;1991-10-04 00:00:00;-2.5;1991-10-23 00:00:00;26.4;1991-10-11 00:00:00;26;1991-10-11 00:00:00;2;0;6;18
07560;1991-10-01 00:00:00;;;3.9;3.9;6.1;1.8;7.4;227;15;;0;31;31;31;31;0;;;;;3;7;10;8;1;;;;;;29;14;6;7;21;21;11.6;1991-10-03 00:00:00;-3.7;1991-10-20 00:00:00;13.7;1991-10-03 00:00:00;-5.6;1991-10-22 00:00:00;55.8;1991-10-09 00:00:00;46;1991-10-11 00:00:00;2;0;6;18
07577;1991-10-01 00:00:00;1008.3;1016.9;12.2;3.9;16.4;9;11.9;116;12;136;0;31;31;0;31;31;;;;;;;7;3;0;;;;;;20;3;0;0;1;7;18.1;1991-10-01 00:00:00;7.2;1991-10-23 00:00:00;24.2;1991-10-01 00:00:00;2.9;1991-10-23 00:00:00;29.6;1991-10-27 00:00:00;24;1991-10-20 00:00:00;2;0;6;18
07591;1991-10-01 00:00:00;915.1;;9.2;4.7;14.9;4.9;8.3;100;7;174;0;0;31;0;31;31;;;;;0;;5;3;0;;;;;;15;1;0;;;;15.6;1991-10-10 00:00:00;3.1;1991-10-22 00:00:00;23.1;1991-10-03 00:00:00;-2.5;1991-10-22 00:00:00;31.8;1991-10-11 00:00:00;21;1991-10-11 00:00:00;;;6;18
07607;1991-10-01 00:00:00;1010.1;1017.3;11.4;5.1;17;7;12;71;12;131;0;0;31;0;31;31;;;;;0;;6;2;0;;;;;;8;0;0;0;0;4;16.1;1991-10-11 00:00:00;4.1;1991-10-23 00:00:00;23.4;1991-10-04 00:00:00;-2.2;1991-10-23 00:00:00;14.6;1991-10-14 00:00:00;13;1991-10-01 00:00:00;1;0;6;18
07621;1991-10-01 00:00:00;974.2;1017.5;10.7;4.4;15.8;6.5;11.3;44;9;137;0;0;31;0;31;31;;;;;0;;2;2;0;;;;;;11;0;0;;;;14.7;1991-10-04 00:00:00;4.3;1991-10-23 00:00:00;21.6;1991-10-08 00:00:00;-1.4;1991-10-23 00:00:00;12.4;1991-10-05 00:00:00;14;1991-10-08 00:00:00;;;6;18
07627;1991-10-01 00:00:00;968.7;1017.7;10.2;4.4;15.5;5.8;11.5;89;12;122;1;1;31;1;31;31;;;;;0;;4;4;0;;;;;;11;0;0;0;0;4;14.8;1991-10-10 00:00:00;3.9;1991-10-21 00:00:00;22.9;1991-10-09 00:00:00;-2.1;1991-10-24 00:00:00;18.4;1991-10-05 00:00:00;16;1991-10-09 00:00:00;1;0;6;18
07630;1991-10-01 00:00:00;998.8;1017.2;12;;;;12.2;17;5;124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1991-10-01 00:00:00;1016.5;1016.5;14;4.2;18.6;10.2;12.8;168;9;165;0;0;31;0;31;31;;;;;;;4;4;1;1;;;;;19;3;0;;;;19.6;1991-10-11 00:00:00;9.1;1991-10-23 00:00:00;24.9;1991-10-10 00:00:00;3.6;1991-10-25 00:00:00;105.6;1991-10-27 00:00:00;28;1991-10-11 00:00:00;3;0;6;18
07650;1991-10-01 00:00:00;1011.5;1016;14.5;4.7;19.1;10.9;13.5;101;10;188;0;0;31;0;31;31;;0;;;;;5;3;0;;;;;;20;6;0;;;;22.8;1991-10-10 00:00:00;8;1991-10-23 00:00:00;26.4;;;;23.6;1991-10-13 00:00:00;27;1991-10-19 00:00:00;5;1;6;18
07690;1991-10-01 00:00:00;1014.4;1015.7;15.3;;;;14.2;158;12;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1991-10-01 00:00:00;1012.4;1018;14.7;;;;13.1;86;5;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1991-10-01 00:00:00;1014.6;1015.1;15.8;;;;14.3;91;12;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1991-10-01 00:00:00;;;26.6;;;;;140;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78925;1991-10-01 00:00:00;1012;1012.7;25.8;;;;27.1;139;13;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
