NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07471;1991-05-01 00:00:00;;;8;5.5;14;2.5;7.4;17;4;200;0;28;31;28;31;31;;;;;0;5;1;;;;1;0;;;29;0;0;;;;14.9;1991-05-22 00:00:00;1.5;1991-05-05 00:00:00;23.6;1991-05-29 00:00:00;-2.5;1991-05-08 00:00:00;6;1991-05-08 00:00:00;17;1991-05-16 00:00:00;3;0;6;18
07481;1991-05-01 00:00:00;989.6;1018.3;12.9;5.4;17.9;7.8;9.2;11;3;260;0;0;31;0;31;31;;0;;;;;0;;;;;;;;24;0;0;;;;20.2;1991-05-31 00:00:00;6.1;1991-05-04 00:00:00;26.7;1991-05-29 00:00:00;0.9;1991-05-05 00:00:00;4.4;1991-05-16 00:00:00;19;1991-05-03 00:00:00;1;0;6;18
07510;1991-05-01 00:00:00;1013.1;1020.5;14.6;5.6;19.6;10;12;81;8;225;0;0;31;0;31;31;;0;;;;;5;3;0;;;;;;25;0;0;0;0;4;22.4;1991-05-29 00:00:00;7;1991-05-04 00:00:00;29.3;;;;29.6;1991-05-31 00:00:00;18;1991-05-30 00:00:00;5;1;6;18
07535;1991-05-01 00:00:00;;1019.5;12.9;6.1;18.8;7.3;9.5;30;7;221;0;0;31;0;31;31;;0;;;;;2;1;0;;;;;;20;0;0;0;0;1;21;1991-05-28 00:00:00;5.1;1991-05-06 00:00:00;28.6;1991-05-22 00:00:00;1.2;1991-05-18 00:00:00;12.4;1991-05-01 00:00:00;17;1991-05-30 00:00:00;3;0;6;18
07560;1991-05-01 00:00:00;;;3.9;5.5;7.5;1;6.4;41;4;;0;31;31;31;31;0;;;;;2;15;3;2;0;;5;3;1;0;30;19;2;0;8;10;13.3;1991-05-22 00:00:00;-3.4;1991-05-04 00:00:00;18.1;1991-05-22 00:00:00;-6;1991-05-04 00:00:00;15.2;1991-05-09 00:00:00;36;1991-05-03 00:00:00;1;1;6;18
07577;1991-05-01 00:00:00;1008.1;1016.6;14.6;4.9;19.4;9.7;9.8;29;4;291;1;31;31;0;31;31;3;0;;;;;1;1;0;;;;;;31;11;0;;;;21.5;1991-05-22 00:00:00;8.5;1991-05-04 00:00:00;27.5;1991-05-22 00:00:00;2.1;1991-05-06 00:00:00;20.4;1991-05-09 00:00:00;24;1991-05-03 00:00:00;2;0;6;18
07591;1991-05-01 00:00:00;913;;11;6.2;17.6;4.5;6.9;5;2;251;0;0;31;0;31;31;;0;;;0;;0;;;;;;;;31;0;0;;;;18.8;1991-05-22 00:00:00;2.9;1991-05-05 00:00:00;26.8;1991-05-22 00:00:00;-3.2;1991-05-05 00:00:00;2.6;1991-05-10 00:00:00;19;1991-05-09 00:00:00;1;0;6;18
07607;1991-05-01 00:00:00;1013.4;1020.5;13.9;6.1;19.4;8.5;11.8;54;8;156;2;2;31;2;31;31;;0;;;;;3;1;0;;;;;;17;0;0;0;0;2;20.9;1991-05-29 00:00:00;6.8;1991-05-04 00:00:00;29.9;1991-05-28 00:00:00;3.6;1991-05-06 00:00:00;16.8;1991-05-01 00:00:00;14;1991-05-01 00:00:00;4;0;6;18
07621;1991-05-01 00:00:00;977.4;1020.4;12.2;5.8;16.8;7.9;10.5;147;14;169;0;0;31;0;31;31;;0;;;;;9;6;0;;;;;;18;2;0;;;;21.2;1991-05-29 00:00:00;5.5;1991-05-05 00:00:00;27.4;1991-05-28 00:00:00;2.8;1991-05-02 00:00:00;29.2;1991-05-01 00:00:00;20;1991-05-01 00:00:00;3;1;6;18
07627;1991-05-01 00:00:00;971.3;1020.2;11.8;5.7;16.5;7.5;11.1;158;15;156;0;0;31;0;31;31;;0;;;;;10;6;0;;;;;;15;0;0;;;;19.3;1991-05-29 00:00:00;3.9;1991-05-05 00:00:00;25.7;1991-05-22 00:00:00;2.5;1991-05-05 00:00:00;36.8;1991-05-09 00:00:00;16;1991-05-01 00:00:00;2;1;6;18
07630;1991-05-01 00:00:00;1001.4;1019.5;13.2;;;;11.3;71;11;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1991-05-01 00:00:00;1016.2;1016.6;15.9;4.5;21.2;10.9;10.6;28;2;294;0;0;31;0;31;31;;0;;;;;1;1;0;;;;;;24;2;0;;;;22.9;1991-05-23 00:00:00;11;1991-05-06 00:00:00;29.9;1991-05-23 00:00:00;5.7;1991-05-06 00:00:00;23.2;1991-05-09 00:00:00;23;1991-05-17 00:00:00;1;0;6;18
07650;1991-05-01 00:00:00;1010.9;1015.2;15.3;4.2;20.3;10.3;10.8;13;3;326;0;0;31;0;31;31;;0;;;;;1;;;;;;;;23;11;0;;;;20.2;1991-05-23 00:00:00;10.9;1991-05-04 00:00:00;26.5;;;;8.8;1991-05-09 00:00:00;28;1991-05-15 00:00:00;;;6;18
07690;1991-05-01 00:00:00;1013.5;1014.7;14.6;;;;13.7;56;8;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1991-05-01 00:00:00;1013.1;1018.8;15.4;;;;10.9;84;4;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1991-05-01 00:00:00;1014.2;1014.8;13.8;;;;12.1;49;9;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61996;1991-05-01 00:00:00;1014.4;1018;13.6;;;;13.1;145;18;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61997;1991-05-01 00:00:00;991.6;1009;5.1;;;;7.6;208;19;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61998;1991-05-01 00:00:00;998.2;1001.9;4.1;;;;6.9;70;11;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1991-05-01 00:00:00;;;27;;;;;61;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78925;1991-05-01 00:00:00;;;27.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1991-05-01 00:00:00;1011.4;1012.5;26.3;;;;30.2;579;26;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
