NUM_POSTE;DAT;PSTATM;PMERM;TMMOY;TMSIGMA;TXMOY;TNMOY;TSVMOY;RR;NBJRR1;INST;NBPMER;NBTM;NBTX;NBTSV;NBRR;NBINS;NBJTX25;NBJTX30;NBJTX35;NBJTX40;NBJTX0;NBJTN0;NBJRR5;NBJRR10;NBJRR50;NBJRR100;NBJNEIG0;NBJNEIG1;NBJNEIG10;NBJNEIG50;NBJFF10;NBJFF20;NBJFF30;NBJVISI50;NBJVISI100;NBJVISI1000;TMXAB;TMXDAT;TMNAB;TMNDAT;TXAB;TXDAT;TNAB;TNDAT;RRAB;RRDAT;FXAB;FXDAT;NBORAGE;NBGRELE;HTX;HTN
07591;1991-01-01 00:00:00;921;;2.6;3.5;8.2;-1.1;3.8;34;4;172;0;0;31;0;31;31;;;;;0;;4;1;0;;3;3;2;0;23;1;0;0;0;2;6.2;1991-01-15 00:00:00;-0.5;1991-01-31 00:00:00;12.3;1991-01-03 00:00:00;-6;1991-01-31 00:00:00;12.4;1991-01-07 00:00:00;22;1991-01-14 00:00:00;;;6;18
07607;1991-01-01 00:00:00;1018.2;1025.6;4.8;5;9.7;1.1;7.8;60;8;85;31;31;31;31;31;31;;;;;1;15;3;2;0;;;;;;2;0;0;0;0;6;13.8;1991-01-10 00:00:00;-0.6;1991-01-28 00:00:00;18.7;1991-01-10 00:00:00;-3.6;1991-01-16 00:00:00;22.2;1991-01-11 00:00:00;16;1991-01-04 00:00:00;1;1;6;18
07621;1991-01-01 00:00:00;;1025.7;4.2;4.5;9.4;0.1;7.1;46;7;125;0;31;31;31;31;31;;;;;0;15;4;2;0;;2;0;;;3;0;0;0;2;6;10.7;1991-01-10 00:00:00;-1;1991-01-25 00:00:00;17.7;1991-01-09 00:00:00;-5.6;1991-01-29 00:00:00;16.2;1991-01-12 00:00:00;15;1991-01-04 00:00:00;;;6;18
07627;1991-01-01 00:00:00;975.6;1026;3.5;4.6;9.1;-0.8;6.6;43;6;142;31;31;31;31;31;31;;;;;0;17;3;1;0;;2;1;;;4;0;0;0;0;3;9.7;1991-01-10 00:00:00;-1.2;1991-01-29 00:00:00;16.8;1991-01-09 00:00:00;-8.8;1991-01-29 00:00:00;19.8;1991-01-12 00:00:00;14;1991-01-04 00:00:00;;;6;18
07630;1991-01-01 00:00:00;1006.5;1025.5;4.8;;;;8;25;8;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07643;1991-01-01 00:00:00;;1024.7;6.2;4;11.2;2.4;8;25;5;135;0;0;31;0;31;31;;;;;0;;1;1;0;;;;;;15;1;0;0;0;1;12.4;1991-01-11 00:00:00;1.2;1991-01-27 00:00:00;15.7;1991-01-09 00:00:00;-3.2;1991-01-30 00:00:00;11;1991-01-13 00:00:00;20;1991-01-13 00:00:00;;;6;18
07650;1991-01-01 00:00:00;1019.8;1024.3;5.3;;;;7;14;2;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07690;1991-01-01 00:00:00;1021.6;1022.9;8.5;;;;7.4;12;4;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07747;1991-01-01 00:00:00;1019.8;1025.8;7.5;;;;7.2;25;5;124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07761;1991-01-01 00:00:00;1022.9;1023.6;7.7;;;;8.3;26;6;154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61997;1991-01-01 00:00:00;988.1;1005.4;7;;;;8;253;22;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61998;1991-01-01 00:00:00;997.9;1001.5;7.9;;;;8.8;64;8;190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78897;1991-01-01 00:00:00;1016.3;1017.6;25.3;;;;25.1;66;18;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81405;1991-01-01 00:00:00;1011.7;1012.8;26.3;;;;29;328;29;131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
